FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 0Hz_freq	 2Hz_freq	 2Hz/0Hz	
m60619c1r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 0.5000	 0.0669	 0.1338	
m60619c2r2.htb	   0.0	  0.03	 2.000	 -5.00	  0.00	 40.00	   0.0	 0.5000	 0.2271	 0.4542	
m60619c2r2.htb	   0.0	  0.03	 2.000	 -5.00	  0.00	 40.00	   1.0	 0.5000	 0.2271	 0.4542	
m60619c3r2.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 0.5000	 0.1420	 0.2841	
m60619c3r2.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 0.5000	 0.0932	 0.1864	
m60619c4r2.htb	   0.0	  0.03	 2.000	 -8.00	 -8.00	 40.00	   0.0	 0.5000	 0.0905	 0.1810	
m60619c4r2.htb	   0.0	  0.03	 2.000	 -8.00	 -8.00	 40.00	   1.0	 0.5000	 0.0528	 0.1055	
m60620c1r2.htb	   0.0	  0.03	 2.000	  5.00	  5.00	 40.00	   0.0	 0.5000	 0.0470	 0.0940	
m60620c1r2.htb	   0.0	  0.03	 2.000	  5.00	  5.00	 40.00	   1.0	 0.5000	 0.0416	 0.0831	
m60620c2r2.htb	   0.0	  0.03	 2.000	  0.00	  5.00	 40.00	   0.0	 0.5000	 0.0573	 0.1145	
m60620c2r2.htb	   0.0	  0.03	 2.000	  0.00	  5.00	 40.00	   1.0	 0.5000	 0.0421	 0.0842	
m60620c3r2.htb	   0.0	  0.03	 2.000	  0.00	 10.00	 40.00	   0.0	 0.5000	 0.0410	 0.0821	
m60620c3r2.htb	   0.0	  0.03	 2.000	  0.00	 10.00	 40.00	   1.0	 0.5000	 0.0510	 0.1020	
m60620c4r2.htb	   0.0	  0.03	 2.000	  0.00	  8.00	 40.00	   0.0	 0.5000	 0.1296	 0.2593	
m60620c4r2.htb	   0.0	  0.03	 2.000	  0.00	  8.00	 40.00	   1.0	 0.5000	 0.0783	 0.1565	
m60621c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -8.00	 30.00	   0.0	 0.5000	 0.1406	 0.2812	
m60621c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -8.00	 30.00	   1.0	 0.5000	 0.1739	 0.3477	
