FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 Spont	 SI		 AnovaP	 SDI		 VarTerm	 MaxX 	 MinX 	 RsqMn	 PMean	 RsqRaw	 Praw		 ErfChi2	 ErfChiP	 DiffErfChi2	 DiffErfChiP	 Ke		 a		 Ki			 b+a		 DC_off	 Halfmax_slope	 F_SI	 P_SI	
m60404c1r6.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 6.4179	  0.00	 0.0000	  0.64	  0.47	 64.000	 1.00000000	 0.681	  0.000	  0.68	  0.00	  0.5272	 0.9708	 0.52715189		 0.7683	 11.73977004	 26.1444	 1.30828545	 26.23	  4.94	 0.4121	 0.0000	 1.0000	 
m60404c1r6.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 6.4179	  0.00	 0.0000	  0.63	  0.45	 64.000	 1.00000000	 0.657	  0.000	  0.66	  0.00	  0.2486	 0.9929	 0.24871332		 0.8831	 10.92834692	 22.2384	 1.64533926	 22.27	  5.14	 0.4299	 0.0000	 1.0000	 
m60411c1r6.htb	 270.0	  0.03	 2.000	 -10.00	 -5.00	 40.00	   0.0	 1.0945	  0.00	 0.0000	  0.65	  0.84	 64.000	 1.00000000	 0.702	  0.000	  0.70	  0.00	  0.9616	 0.9156	 0.96159777		 0.6183	 20.97037299	 100.0000	 3.40664715	 100.00	  0.22	 0.1923	 0.0000	 1.0000	 
m60411c1r6.htb	 270.0	  0.03	 2.000	 -10.00	 -5.00	 40.00	   1.0	 1.0945	 -11.09	 0.0000	  0.66	  0.87	 64.000	 1.00000000	 0.000	    NaN	  0.77	  0.00	 121.3352	 0.0000	 121.33521328		 0.0000	 -0.00000000	 42.5590	 25.48782732	 45.73	 -1.50	 -0.3753	 0.0000	 1.0000	 
m60413c1r6.htb	 180.0	  0.03	 2.000	 -5.00	 -25.00	 60.00	   0.0	 5.5224	  0.00	 0.0000	  0.63	  0.33	 64.000	 1.00000000	 0.661	  0.000	  0.66	  0.00	  0.8638	 0.9297	 0.86372547		 0.6493	 8.50420004	 26.1584	 1.27013325	 26.47	  6.43	 0.2861	 0.0003	 0.9997	 
m60413c1r6.htb	 180.0	  0.03	 2.000	 -5.00	 -25.00	 60.00	   1.0	 5.5224	  0.00	 0.0000	  0.57	  0.35	 64.000	 1.00000000	 0.521	  0.000	  0.52	  0.00	  0.3064	 0.9894	 0.30626288		 0.8580	 8.05825957	 37.4743	 1.95464979	 38.53	  7.76	 0.1709	 0.0003	 0.9997	 
m60417c1r6.htb	 180.0	  0.03	 2.000	  0.00	 10.00	 50.00	   0.0	 0.3980	  0.31	 0.9727	  0.17	  0.68	 64.000	 1.00000000	 0.008	  0.473	  0.01	  0.47	  0.0779	 0.9993	 0.02974247		 0.9852	 9.20398010	 5.1255	 9.11677577	  5.63	  0.80	 -0.0062	 -0.0000	 1.0000	 
m60417c1r6.htb	 180.0	  0.03	 2.000	  0.00	 10.00	 50.00	   1.0	 0.3980	  0.00	 0.6940	  0.31	  0.50	 64.000	 1.00000000	 0.052	  0.057	  0.05	  0.06	  0.2199	 0.9944	 0.21993123		 0.8959	 0.66795672	 8.4000	 0.00165743	 10.46	  0.38	 0.0787	 -0.0000	 1.0000	 
m60418c2r6.htb	   0.0	  0.03	 2.000	 -5.00	 -15.00	 50.00	   0.0	 13.3085	  0.11	 0.0000	  0.74	  0.59	 64.000	 1.00000000	 0.764	  0.000	  0.76	  0.00	 13.4534	 0.0093	 1.93990243		 0.3791	 33.89229654	 21.5196	 15.09995732	 69.37	  8.96	 1.4114	 0.7140	 0.5030	 
m60418c2r6.htb	   0.0	  0.03	 2.000	 -5.00	 -15.00	 50.00	   1.0	 13.3085	  0.15	 0.0000	  0.75	  0.51	 64.000	 1.00000000	 0.886	  0.000	  0.89	  0.00	  5.7587	 0.2179	 4.10282207		 0.1286	 46.87407218	 29.0435	 41.13430449	 110.16	  9.81	 1.3023	 0.7140	 0.5030	 
m60418c3r6.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   0.0	 12.1393	  0.00	 0.0000	  0.66	  0.49	 64.000	 1.00000000	 0.713	  0.000	  0.71	  0.00	  0.9194	 0.9218	 0.91377385		 0.6333	 22.34166852	 22.4224	 6.34301286	 24.34	 13.18	 0.7578	 0.0005	 0.9995	 
m60418c3r6.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   1.0	 12.1393	  0.00	 0.0000	  0.78	  0.29	 64.000	 1.00000000	 0.773	  0.000	  0.77	  0.00	  3.8876	 0.4214	 3.87632615		 0.1440	 21.92034913	 15.3625	 6.85869452	 18.74	 11.49	 1.0849	 0.0005	 0.9995	 
m60418c4r6.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   0.0	 10.4478	  0.00	 0.0000	  0.74	  0.40	 64.000	 1.00000000	 0.798	  0.000	  0.80	  0.00	  3.3390	 0.5028	 3.33709881		 0.1885	 20.31374371	 17.3258	 4.49823525	 17.57	  6.20	 0.9380	 0.0002	 0.9998	 
m60418c4r6.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   1.0	 10.4478	  0.00	 0.0000	  0.81	  0.30	 64.000	 1.00000000	 0.874	  0.000	  0.87	  0.00	 15.2436	 0.0042	 15.24852860		 0.0005	 22.19232642	 19.7683	 4.50467833	 19.93	  5.44	 0.9207	 0.0002	 0.9998	 
m60420c3r6.htb	   0.0	  0.03	 2.000	 -5.00	  5.00	 40.00	   0.0	 13.7811	  0.00	 0.0000	  0.59	  0.59	 64.000	 1.00000000	 0.586	  0.000	  0.59	  0.00	  0.3515	 0.9863	 0.35151024		 0.8388	 18.78343612	 21.4494	 4.84023261	 21.45	 10.45	 0.6688	 0.3292	 0.7207	 
m60420c3r6.htb	   0.0	  0.03	 2.000	 -5.00	  5.00	 40.00	   1.0	 13.7811	  0.07	 0.0000	  0.61	  0.53	 64.000	 1.00000000	 0.669	  0.000	  0.67	  0.00	  0.4868	 0.9748	 0.21678235		 0.8973	 23.74951917	 20.9313	 10.46682971	 38.38	  9.60	 0.8957	 0.3292	 0.7207	 
m60420c4r6.htb	   0.0	  0.03	 2.000	 10.00	 -8.00	 40.00	   0.0	 7.4627	  0.00	 0.0000	  0.69	  0.65	 64.000	 1.00000000	 0.710	  0.000	  0.71	  0.00	  3.3198	 0.5058	 3.31639976		 0.1905	 21.72599956	 18.0990	 2.18531814	 19.60	  4.51	 1.1159	 0.0025	 0.9975	 
m60420c4r6.htb	   0.0	  0.03	 2.000	 10.00	 -8.00	 40.00	   1.0	 7.4627	  0.00	 0.0001	  0.61	  0.77	 64.000	 1.00000000	 0.673	  0.000	  0.67	  0.00	  0.3479	 0.9865	 0.34630464		 0.8410	 22.79877619	 20.3459	 3.48468299	 23.98	  5.75	 1.0028	 0.0025	 0.9975	 
m60420c5r6.htb	   0.0	  0.03	 2.000	  8.00	 -5.00	 40.00	   0.0	 16.1692	  0.00	 0.0000	  0.66	  0.43	 64.000	 1.00000000	 0.712	  0.000	  0.71	  0.00	  0.4650	 0.9768	 0.46492963		 0.7926	 24.84831111	 40.9531	 7.46791380	 40.95	 16.63	 0.4428	 -0.0000	 1.0000	 
m60420c5r6.htb	   0.0	  0.03	 2.000	  8.00	 -5.00	 40.00	   1.0	 16.1692	  0.00	 0.0005	  0.56	  0.55	 64.000	 1.00000000	 0.498	  0.000	  0.50	  0.00	  0.2988	 0.9899	 0.29877924		 0.8612	 20.52603513	 30.9435	 7.81055384	 30.94	 17.40	 0.4256	 -0.0000	 1.0000	 
m60424c6r6.htb	   0.0	  0.03	 2.000	 -5.00	 -5.00	 30.00	   0.0	 2.1322	  0.15	 0.0000	  0.78	  0.70	 64.000	 1.00000000	 0.918	  0.000	  0.92	  0.00	 28.2247	 0.0000	 11.64575704		 0.0030	 157.50794695	 25.8573	 125.69413719	 31.00	 -3.25	 2.1279	 0.5941	 0.5571	 
m60424c6r6.htb	   0.0	  0.03	 2.000	 -5.00	 -5.00	 30.00	   1.0	 2.1322	  0.11	 0.0000	  0.82	  0.58	 64.000	 1.00000000	 0.909	  0.000	  0.91	  0.00	 14.9081	 0.0049	 20.27160695		 0.0000	 167.08126036	 25.6341	 135.36852107	 29.52	 -1.54	 2.0159	 0.5941	 0.5571	 
m60518c3r6.htb	   0.0	  0.03	 2.000	 10.00	  5.00	 40.00	   0.0	 7.3798	  0.00	 0.0000	  0.66	  0.88	 64.000	 1.00000000	 0.847	  0.000	  0.85	  0.00	  0.8556	 0.9308	 0.85537745		 0.6520	 23.21252509	 25.3322	 0.50418350	 28.34	  1.40	 0.9273	 -0.0000	 1.0000	 
m60518c3r6.htb	   0.0	  0.03	 2.000	 10.00	  5.00	 40.00	   1.0	 7.3798	  0.00	 0.0000	  0.68	  0.83	 64.000	 1.00000000	 0.826	  0.000	  0.83	  0.00	  2.2854	 0.6834	 2.28524925		 0.3190	 22.98633908	 24.5715	 0.00000000	 27.24	  1.70	 0.9648	 -0.0000	 1.0000	 
m60518c4r6.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 1.7768	  0.00	 0.0000	  0.61	  0.66	 64.000	 1.00000000	 0.676	  0.000	  0.68	  0.00	  0.2595	 0.9923	 0.25951183		 0.8783	 19.64924849	 89.2169	 3.51163648	 89.40	  2.61	 0.1970	 0.0000	 1.0000	 
m60518c4r6.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 1.7768	  0.00	 0.0000	  0.65	  0.59	 64.000	 1.00000000	 0.748	  0.000	  0.75	  0.00	  2.0605	 0.7246	 2.06138765		 0.3568	 12.53041266	 53.6514	 0.08239971	 56.64	  2.57	 0.2452	 0.0000	 1.0000	 
m60524c6r6.htb	   0.0	  0.03	 2.000	 -12.00	 -8.00	 40.00	   0.0	 5.1244	  0.00	 0.0003	  0.49	  0.79	 64.000	 1.00000000	 0.300	  0.000	  0.30	  0.00	  0.3225	 0.9883	 0.32254174		 0.8511	 8.46763671	 10.9713	 1.22447716	 10.97	  1.67	 0.6650	 2.0593	 0.1358	 
m60524c6r6.htb	   0.0	  0.03	 2.000	 -12.00	 -8.00	 40.00	   1.0	 5.1244	  0.34	 0.0004	  0.50	  0.76	 64.000	 1.00000000	 0.300	  0.000	  0.30	  0.00	  1.0810	 0.8973	 0.11388727		 0.9446	 28.22433555	 25.7516	 24.17752556	 42.26	  3.34	 0.5497	 2.0593	 0.1358	 
m60629c1r6.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 2.0398	  0.00	 0.0000	  0.70	  0.59	 64.000	 1.00000000	 0.785	  0.000	  0.79	  0.00	  1.1637	 0.8840	 1.16373356		 0.5589	 16.89127524	 26.4389	 1.93998563	 26.44	  1.09	 0.5840	 2.4043	 0.0983	 
m60629c1r6.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 2.0398	  0.23	 0.0000	  0.75	  0.55	 64.000	 1.00000000	 0.889	  0.000	  0.89	  0.00	  3.0244	 0.5538	 1.61096264		 0.4469	 92.93020843	 46.8344	 92.24369896	 72.01	  0.23	 0.7457	 2.4043	 0.0983	 
m60629c2r6.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 12.7363	  0.05	 0.0000	  0.70	  0.43	 64.000	 1.00000000	 0.730	  0.000	  0.73	  0.00	  1.6987	 0.7910	 1.43759410		 0.4873	 83.93076499	 67.7878	 129.85074627	 167.78	 10.60	 0.4954	 -0.0012	 1.0000	 
m60629c2r6.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 12.7363	  0.00	 0.0000	  0.70	  0.44	 64.000	 1.00000000	 0.745	  0.000	  0.74	  0.00	  0.3230	 0.9883	 0.32320975		 0.8508	 19.35790892	 28.4412	 2.86538157	 30.62	 11.25	 0.6071	 -0.0012	 1.0000	 
m60630c1r6.htb	   0.0	  0.03	 2.000	  0.00	 -8.00	 40.00	   0.0	 4.3284	  0.00	 0.0000	  0.60	  0.68	 64.000	 1.00000000	 0.654	  0.000	  0.65	  0.00	  0.3872	 0.9835	 0.38723344		 0.8240	 11.55712835	 42.5358	 0.10304662	 42.54	  2.08	 0.2814	 0.0000	 1.0000	 
m60630c1r6.htb	   0.0	  0.03	 2.000	  0.00	 -8.00	 40.00	   1.0	 4.3284	  0.00	 0.0000	  0.61	  0.74	 64.000	 1.00000000	 0.679	  0.000	  0.68	  0.00	  0.1308	 0.9980	 0.13076103		 0.9367	 17.72393697	 75.3374	 0.27264792	 76.84	  2.55	 0.2499	 0.0000	 1.0000	 
m60630c2r6.htb	   0.0	  0.03	 2.000	  0.00	 10.00	 40.00	   0.0	 4.9751	  0.00	 0.0000	  0.61	  0.65	 64.000	 1.00000000	 0.617	  0.000	  0.62	  0.00	  0.5291	 0.9706	 0.52911520		 0.7675	 20.88354541	 100.0000	 0.32137477	 100.00	  4.68	 0.2252	 0.2949	 0.7456	 
m60630c2r6.htb	   0.0	  0.03	 2.000	  0.00	 10.00	 40.00	   1.0	 4.9751	  0.06	 0.0000	  0.60	  0.66	 64.000	 1.00000000	 0.658	  0.000	  0.66	  0.00	  0.9954	 0.9105	 0.85810752		 0.6511	 63.70537754	 62.4146	 86.81592040	 143.47	  3.90	 0.4429	 0.2949	 0.7456	 
m60706c1r6.htb	   0.0	  0.03	 2.000	 10.00	  0.00	 40.00	   0.0	 7.0149	  0.00	 0.0004	  0.42	  0.90	 64.000	 1.00000000	 0.290	  0.000	  0.29	  0.00	  0.4324	 0.9797	 0.43246592		 0.8055	 10.93442601	 36.2109	 3.54464862	 36.81	  4.92	 0.2137	 0.0000	 1.0000	 
m60706c1r6.htb	   0.0	  0.03	 2.000	 10.00	  0.00	 40.00	   1.0	 7.0149	  0.00	 0.0000	  0.52	  0.89	 64.000	 1.00000000	 0.434	  0.000	  0.43	  0.00	  0.6789	 0.9539	 0.67892165		 0.7122	 11.43793337	 51.5189	 0.05280462	 56.37	  4.13	 0.2331	 0.0000	 1.0000	 
m60706c2r6.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 6.5672	  0.00	 0.0000	  0.63	  0.65	 64.000	 1.00000000	 0.557	  0.000	  0.56	  0.00	  3.6291	 0.4585	 3.62916626		 0.1629	 18.93810616	 27.5305	 7.05273017	 27.58	  4.44	 0.4467	 1.2301	 0.2990	 
m60706c2r6.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 6.5672	  0.11	 0.0000	  0.64	  0.69	 64.000	 1.00000000	 0.728	  0.000	  0.73	  0.00	  1.1658	 0.8837	 0.58602713		 0.7460	 73.96955943	 58.4970	 103.98009950	 138.92	  3.56	 0.5497	 1.2301	 0.2990	 
m60706c3r6.htb	   0.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   0.0	 14.7264	  0.00	 0.0000	  0.55	  0.46	 64.000	 1.00000000	 0.505	  0.000	  0.51	  0.00	  0.8175	 0.9361	 0.81750364		 0.6645	 16.58415140	 34.2175	 6.09106845	 34.22	 13.97	 0.3183	 0.0642	 0.9379	 
m60706c3r6.htb	   0.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   1.0	 14.7264	  0.02	 0.0000	  0.61	  0.50	 64.000	 1.00000000	 0.607	  0.000	  0.61	  0.00	  0.4617	 0.9771	 0.44895552		 0.7989	 21.25770731	 24.5602	 8.42975477	 36.81	 11.90	 0.6619	 0.0642	 0.9379	 
m60712c2r6.htb	 300.0	  0.03	 2.000	 -5.00	  5.00	 40.00	   0.0	 5.6148	  0.00	 0.0000	  0.68	  0.53	 64.000	 1.00000000	 0.730	  0.000	  0.73	  0.00	  0.3944	 0.9829	 0.39440429		 0.8210	 15.85701318	 37.9401	 0.46261890	 37.94	  4.71	 0.4223	 0.0001	 0.9999	 
m60712c2r6.htb	 300.0	  0.03	 2.000	 -5.00	  5.00	 40.00	   1.0	 5.6148	  0.00	 0.0000	  0.62	  0.60	 64.000	 1.00000000	 0.626	  0.000	  0.63	  0.00	  1.0683	 0.8993	 1.06831536		 0.5862	 15.15111113	 26.3153	 1.12503726	 27.26	  5.90	 0.5519	 0.0001	 0.9999	 
m60713c1r6.htb	   0.0	  0.03	 2.000	  8.00	  0.00	 40.00	   0.0	 0.8955	  0.00	 0.0000	  0.53	  0.60	 64.000	 1.00000000	 0.443	  0.000	  0.44	  0.00	  0.1080	 0.9986	 0.10795545		 0.9475	 7.84151786	 85.9211	 3.49133704	 87.69	  0.08	 0.0559	 0.0009	 0.9991	 
