FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 0Hz_freq	 2Hz_freq	 2Hz/0Hz	
m60721c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 1272.6284	 106.6885	 0.0838	
m60721c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 660.1870	 52.9480	 0.0802	
m60721c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 1272.6284	 106.6885	 0.0838	
m60721c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 660.1870	 52.9480	 0.0802	
m60721c2r2.htb	   0.0	  0.03	 2.000	  8.00	 -5.00	 40.00	   0.0	 1417.7568	 125.8605	 0.0888	
m60721c2r2.htb	   0.0	  0.03	 2.000	  8.00	 -5.00	 40.00	   1.0	 683.1315	 85.6571	 0.1254	
m60721c3r2.htb	   0.0	  0.03	 2.000	 -5.00	  0.00	 40.00	   0.0	 1116.2266	 64.0012	 0.0573	
m60721c3r2.htb	   0.0	  0.03	 2.000	 -5.00	  0.00	 40.00	   1.0	 623.1811	 49.8989	 0.0801	
m60724c1r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 551.4810	 77.1648	 0.1399	
m60724c1r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 280.6409	 18.3826	 0.0655	
m60724c2r2.htb	   0.0	  0.03	 2.000	 -5.00	  5.00	 40.00	   0.0	 526.3420	 142.5287	 0.2708	
m60724c2r2.htb	   0.0	  0.03	 2.000	 -5.00	  5.00	 40.00	   1.0	 276.6487	 78.2712	 0.2829	
m60724c3r2.htb	 150.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 1078.4022	 45.7341	 0.0424	
m60724c3r2.htb	 150.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 535.1810	 42.6442	 0.0797	
m60724c4r2.htb	 150.0	  0.03	 2.000	  0.00	 -3.00	 40.00	   0.0	 698.8192	 116.2744	 0.1664	
m60724c4r2.htb	 150.0	  0.03	 2.000	  0.00	 -3.00	 40.00	   1.0	 327.7897	 13.4884	 0.0411	
m60724c5r2.htb	 150.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   0.0	 1867.8112	 68.7748	 0.0368	
m60724c5r2.htb	 150.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   1.0	 964.5572	 34.1871	 0.0354	
m60724c6r2.htb	 150.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   0.0	 1254.5589	 119.8703	 0.0955	
m60724c6r2.htb	 150.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   1.0	 627.6795	 46.2742	 0.0737	
m60725c1r2.htb	   0.0	  0.03	 2.000	 -10.00	 -8.00	 40.00	   0.0	 521.3522	 225.0006	 0.4316	
m60725c1r2.htb	   0.0	  0.03	 2.000	 -10.00	 -8.00	 40.00	   1.0	 305.7529	 87.3563	 0.2857	
m60725c2r2.htb	   0.0	  0.03	 2.000	  8.00	  0.00	 40.00	   0.0	 1250.7938	 196.6084	 0.1572	
m60725c2r2.htb	   0.0	  0.03	 2.000	  8.00	  0.00	 40.00	   1.0	 649.3780	 101.7939	 0.1568	
