FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 MaxLoc	 MaxRsp	 MinLoc	 MinRsp	 AvgRsp	 Spont	 AnovaP	 MSgrp	 MSerror	 MaxX 	 MinX 	
m60321c3r6.htb	 270.0	  0.03	 2.000	 -5.00	 -15.00	 40.00	   0.0	 50.77	 24.23	  1.00	  5.57	 10.09	  5.07	 0.00000000	      6.747	      0.164	 64.00	  1.00	
m60321c3r6.htb	 270.0	  0.03	 2.000	 -5.00	 -15.00	 40.00	   1.0	 64.00	 17.41	  2.26	  4.47	  9.94	  5.07	 0.00000000	      7.351	      0.218	 64.00	  1.00	
m60324c3r6.htb	 180.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 43.21	  9.52	  1.00	  0.65	  3.81	  1.04	 0.00000000	      8.658	      0.279	 64.00	  1.00	
m60324c3r6.htb	 180.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 26.83	 10.57	  1.00	  0.85	  4.53	  1.04	 0.00000000	     10.880	      0.263	 64.00	  1.00	
m60424c1r6.htb	   0.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   0.0	 49.51	 27.91	  4.78	 -0.07	  6.42	  0.12	 0.00000000	     13.056	      0.245	 64.00	  1.00	
m60424c1r6.htb	   0.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   1.0	 43.84	 21.90	  2.89	 -0.06	  7.88	  0.12	 0.00000000	     15.318	      0.093	 64.00	  1.00	
m60217c1r6.htb	   0.0	  0.05	 2.000	 10.00	 15.00	 50.00	   0.0	 28.09	 14.66	  1.00	  9.30	 11.86	 11.09	 0.00860800	      0.892	      0.280	 64.00	  1.00	
m60217c1r6.htb	   0.0	  0.05	 2.000	 10.00	 15.00	 50.00	   1.0	 51.40	 21.42	  1.00	  8.86	 12.57	 11.09	 0.00001727	      1.646	      0.247	 64.00	  1.00	
m60220c1r6.htb	   0.0	  0.03	 2.000	  5.00	  8.00	 60.00	   0.0	 64.00	 10.00	  9.82	  2.67	  4.71	  2.94	 0.00000000	      3.344	      0.226	 64.00	  1.00	
m60220c1r6.htb	   0.0	  0.03	 2.000	  5.00	  8.00	 60.00	   1.0	 53.29	 10.87	 11.08	  3.03	  4.77	  2.94	 0.00000000	      2.611	      0.179	 64.00	  1.00	
m60220c2r6.htb	 230.0	  0.03	 2.000	  0.00	 15.00	 60.00	   0.0	 50.77	 15.62	  1.00	  4.23	  6.68	  4.88	 0.00830032	      1.481	      0.463	 64.00	  1.00	
m60220c2r6.htb	 230.0	  0.03	 2.000	  0.00	 15.00	 60.00	   1.0	 48.25	 11.97	 10.45	  5.45	  7.86	  4.88	 0.02359051	      1.044	      0.394	 64.00	  1.00	
m60221c1r6.htb	   0.0	  0.03	 4.000	 -10.00	 10.00	 50.00	   0.0	 64.00	 11.99	  1.63	  1.25	  4.93	  0.65	 0.00000000	      8.908	      0.423	 64.00	  1.00	
m60221c1r6.htb	   0.0	  0.03	 4.000	 -10.00	 10.00	 50.00	   1.0	 64.00	 14.58	  4.15	  1.34	  5.56	  0.65	 0.00000000	     13.814	      0.411	 64.00	  1.00	
m60221c2r7.htb	   0.0	  0.03	 4.000	  0.00	 20.00	 60.00	   0.0	 56.44	 12.78	  1.00	  1.74	  5.00	  2.89	 0.00000000	      6.539	      0.212	 64.00	  1.00	
m60221c2r7.htb	   0.0	  0.03	 4.000	  0.00	 20.00	 60.00	   1.0	 64.00	 12.69	  1.63	  2.14	  5.44	  2.89	 0.00000000	      6.513	      0.302	 64.00	  1.00	
m60220c3r6.htb	  30.0	  0.03	 4.000	 10.00	 10.00	 50.00	   0.0	 64.00	 13.33	  1.00	  4.23	  6.16	  4.38	 0.00000002	      3.334	      0.303	 64.00	  1.00	
m60220c3r6.htb	  30.0	  0.03	 4.000	 10.00	 10.00	 50.00	   1.0	 56.44	 13.47	  3.52	  3.28	  6.08	  4.38	 0.00000000	      4.269	      0.248	 64.00	  1.00	
m60221c3r6.htb	   0.0	  0.03	 2.000	  3.00	  8.00	 50.00	   0.0	 64.00	 17.86	  1.00	  1.89	  8.29	  2.09	 0.00000000	     16.910	      0.208	 64.00	  1.00	
m60221c3r6.htb	   0.0	  0.03	 2.000	  3.00	  8.00	 50.00	   1.0	 64.00	 17.56	  1.00	  2.09	  8.73	  2.09	 0.00000000	     14.232	      0.256	 64.00	  1.00	
m60221c5r7.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 50.00	   0.0	 64.00	  9.20	  8.56	  1.78	  3.93	  1.69	 0.00000000	      4.892	      0.282	 64.00	  1.00	
m60221c5r7.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 50.00	   1.0	 64.00	  6.52	  1.00	  1.09	  3.28	  1.69	 0.00000000	      3.450	      0.201	 64.00	  1.00	
m60220c6r7.htb	  30.0	  0.03	 2.000	  0.00	 10.00	 40.00	   0.0	 24.94	 10.64	  1.00	  0.65	  5.13	  1.19	 0.00000000	     10.136	      0.303	 64.00	  1.00	
m60220c6r7.htb	  30.0	  0.03	 2.000	  0.00	 10.00	 40.00	   1.0	 24.94	 10.91	  1.00	  0.95	  5.16	  1.19	 0.00000000	      8.896	      0.291	 64.00	  1.00	
m60227c1r6.htb	  30.0	  0.05	 2.000	  5.00	  0.00	 40.00	   0.0	 28.09	  8.59	  1.00	  1.29	  4.37	  1.79	 0.00000000	      4.920	      0.403	 64.00	  1.00	
m60227c1r6.htb	  30.0	  0.05	 2.000	  5.00	  0.00	 40.00	   1.0	 52.03	  8.14	  1.00	  1.34	  4.36	  1.79	 0.00000003	      3.934	      0.363	 64.00	  1.00	
m60301c2r7.htb	  30.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   0.0	 32.50	 24.88	  2.26	 12.19	 17.44	  8.96	 0.00000000	      4.515	      0.345	 64.00	  1.00	
m60301c2r7.htb	  30.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   1.0	 26.20	 27.99	  2.26	  9.83	 18.03	  8.96	 0.00000000	      7.077	      0.216	 64.00	  1.00	
m60301c3r6.htb	  30.0	  0.03	 4.000	 10.00	 -5.00	 40.00	   0.0	 51.40	 35.35	  1.00	  4.28	 15.29	  5.67	 0.00003116	      8.219	      0.947	 64.00	  1.00	
m60301c3r6.htb	  30.0	  0.03	 4.000	 10.00	 -5.00	 40.00	   1.0	 50.77	 37.25	  4.15	  4.87	 14.38	  5.67	 0.00006526	      6.599	      0.851	 64.00	  1.00	
m60301c4r6.htb	  30.0	  0.03	 4.000	 20.00	 -10.00	 50.00	   0.0	 32.50	 12.84	  1.00	  6.82	  9.39	  7.31	 0.00000000	      1.796	      0.146	 64.00	  1.00	
m60301c4r6.htb	  30.0	  0.03	 4.000	 20.00	 -10.00	 50.00	   1.0	 52.66	 13.97	  1.00	  6.82	  9.91	  7.31	 0.00000003	      1.790	      0.165	 64.00	  1.00	
m60302c1r7.htb	  30.0	  0.03	 2.000	  0.00	 -2.00	 50.00	   0.0	 43.21	 10.85	  1.63	  2.58	  5.41	  2.79	 0.00000000	      3.959	      0.184	 64.00	  1.00	
m60302c1r7.htb	  30.0	  0.03	 2.000	  0.00	 -2.00	 50.00	   1.0	 25.57	  9.09	  1.00	  2.19	  5.65	  2.79	 0.00000000	      3.178	      0.150	 64.00	  1.00	
m60302c2r7.htb	  30.0	  0.05	 4.000	  0.00	 -10.00	 40.00	   0.0	 23.68	 23.57	  1.63	  2.30	 10.49	  1.74	 0.00000000	     21.219	      0.570	 64.00	  1.00	
m60302c2r7.htb	  30.0	  0.05	 4.000	  0.00	 -10.00	 40.00	   1.0	 26.20	 24.82	  1.63	  1.00	 11.75	  1.74	 0.00000000	     28.823	      0.373	 64.00	  1.00	
m60302c3r6.htb	  30.0	  0.03	 4.000	 -5.00	 -5.00	 60.00	   0.0	 64.00	  4.53	 48.25	 -0.06	  2.31	  1.99	 0.00040673	      1.251	      0.259	 64.00	  1.00	
m60302c3r6.htb	  30.0	  0.03	 4.000	 -5.00	 -5.00	 60.00	   1.0	 64.00	  4.28	  2.26	  0.97	  2.42	  1.99	 0.00313643	      1.116	      0.300	 64.00	  1.00	
m60302c4r6.htb	   0.0	  0.03	 2.000	 -5.00	  0.00	 50.00	   0.0	 29.35	 27.21	  1.63	  9.05	 16.89	  8.26	 0.00000000	      8.322	      0.148	 64.00	  1.00	
m60302c4r6.htb	   0.0	  0.03	 2.000	 -5.00	  0.00	 50.00	   1.0	 64.00	 26.02	  1.00	  7.86	 16.70	  8.26	 0.00000000	      7.898	      0.223	 64.00	  1.00	
m60317c1r6.htb	 200.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 48.25	  4.44	  2.89	  1.19	  2.24	  1.00	 0.00028058	      1.003	      0.199	 64.00	  1.00	
m60317c1r6.htb	 200.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 50.77	  7.42	  4.15	  1.27	  2.57	  1.00	 0.00001373	      1.035	      0.152	 64.00	  1.00	
m60317c2r6.htb	  30.0	  0.03	 2.000	 -5.00	  5.00	 50.00	   0.0	 64.00	 22.99	  5.41	  9.85	 14.21	 13.08	 0.00000000	      3.719	      0.241	 64.00	  1.00	
m60317c2r6.htb	  30.0	  0.03	 2.000	 -5.00	  5.00	 50.00	   1.0	 64.00	 24.33	  2.89	 10.03	 14.65	 13.08	 0.00000019	      4.344	      0.455	 64.00	  1.00	
m60321c1r6.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   0.0	 50.77	 11.96	  2.26	  1.78	  4.79	  2.39	 0.00000007	      7.831	      0.745	 64.00	  1.00	
m60321c1r6.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   1.0	 51.40	 16.60	  1.00	  0.94	  5.10	  2.39	 0.00000000	      7.190	      0.519	 64.00	  1.00	
m60321c2r6.htb	 270.0	  0.03	 2.000	 -10.00	 -10.00	 50.00	   0.0	 52.03	  6.19	  4.78	  0.94	  2.27	  1.19	 0.00000000	      2.170	      0.155	 64.00	  1.00	
m60321c2r6.htb	 270.0	  0.03	 2.000	 -10.00	 -10.00	 50.00	   1.0	 64.00	  6.22	  2.89	  1.19	  2.69	  1.19	 0.00000000	      2.595	      0.158	 64.00	  1.00	
m60321c3r6.htb	 270.0	  0.03	 2.000	 -5.00	 -15.00	 40.00	   0.0	 50.77	 24.23	  1.00	  5.57	 10.09	  5.07	 0.00000000	      6.747	      0.164	 64.00	  1.00	
m60321c3r6.htb	 270.0	  0.03	 2.000	 -5.00	 -15.00	 40.00	   1.0	 64.00	 17.41	  2.26	  4.47	  9.94	  5.07	 0.00000000	      7.351	      0.218	 64.00	  1.00	
m60322c1r6.htb	  60.0	  0.03	 4.000	 10.00	 -10.00	 50.00	   0.0	 64.00	 15.12	  2.89	  2.37	  5.69	  2.39	 0.00000000	      8.340	      0.398	 64.00	  1.00	
m60322c1r6.htb	  60.0	  0.03	 4.000	 10.00	 -10.00	 50.00	   1.0	 64.00	 15.62	  2.89	  2.45	  6.23	  2.39	 0.00000000	     10.901	      0.474	 64.00	  1.00	
m60322c2r6.htb	  60.0	  0.03	 4.000	 10.00	 -10.00	 40.00	   0.0	 55.81	 24.91	  2.26	 10.81	 15.50	 11.14	 0.00000000	      3.879	      0.205	 64.00	  1.00	
m60322c2r6.htb	  60.0	  0.03	 4.000	 10.00	 -10.00	 40.00	   1.0	 64.00	 26.17	  2.26	 10.57	 15.96	 11.14	 0.00000000	      5.654	      0.196	 64.00	  1.00	
m60322c3r6.htb	   0.0	  0.03	 4.000	  0.00	 -12.00	 50.00	   0.0	 43.84	 14.72	  2.26	  4.58	  8.32	  5.47	 0.00000000	      4.977	      0.144	 64.00	  1.00	
m60322c3r6.htb	   0.0	  0.03	 4.000	  0.00	 -12.00	 50.00	   1.0	 64.00	 15.27	  1.00	  4.63	  8.56	  5.47	 0.00000000	      5.450	      0.111	 64.00	  1.00	
m60323c1r6.htb	 130.0	  0.03	 2.000	 -10.00	 -20.00	 50.00	   0.0	 53.29	 17.70	  1.00	  3.28	  5.83	  4.98	 0.00000000	      5.254	      0.300	 64.00	  1.00	
m60323c1r6.htb	 130.0	  0.03	 2.000	 -10.00	 -20.00	 50.00	   1.0	 64.00	 14.63	  6.04	  3.54	  6.56	  4.98	 0.00000000	      5.099	      0.364	 64.00	  1.00	
m60323c3r6.htb	 220.0	  0.03	 2.000	  5.00	 -18.00	 40.00	   0.0	 50.14	 20.80	  2.89	  4.65	  8.31	  5.12	 0.00000000	      6.264	      0.161	 64.00	  1.00	
m60323c3r6.htb	 220.0	  0.03	 2.000	  5.00	 -18.00	 40.00	   1.0	 51.40	 21.11	  2.26	  4.44	  9.30	  5.12	 0.00000000	      7.753	      0.183	 64.00	  1.00	
m60324c1r6.htb	 240.0	  0.03	 2.000	  0.00	 -5.00	 50.00	   0.0	 47.62	 29.69	  2.89	  2.06	 10.38	  2.04	 0.00000000	     22.851	      0.477	 64.00	  1.00	
m60324c1r6.htb	 240.0	  0.03	 2.000	  0.00	 -5.00	 50.00	   1.0	 41.95	 26.78	  2.26	  2.62	 11.45	  2.04	 0.00000000	     20.891	      0.233	 64.00	  1.00	
m60324c2r6.htb	  40.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 35.65	 13.93	  2.26	  3.54	  8.59	  4.68	 0.00000000	      6.410	      0.160	 64.00	  1.00	
m60324c2r6.htb	  40.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 26.20	 13.65	  1.00	  4.43	  8.77	  4.68	 0.00000000	      5.592	      0.297	 64.00	  1.00	
m60404c1r6.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 36.91	 15.60	  1.63	  5.21	  9.86	  6.42	 0.00000000	      4.465	      0.218	 64.00	  1.00	
m60404c1r6.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 28.72	 14.75	  2.26	  5.60	  9.83	  6.42	 0.00000000	      3.682	      0.203	 64.00	  1.00	
m60404c2r7.htb	 200.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 48.25	 18.98	  4.78	  5.42	  8.92	  7.16	 0.00000000	      4.524	      0.324	 64.00	  1.00	
m60404c2r7.htb	 200.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 64.00	 14.88	  1.00	  5.82	 10.08	  7.16	 0.00000000	      4.076	      0.181	 64.00	  1.00	
m60404c3r6.htb	   0.0	  0.03	 1.000	 10.00	 10.00	 40.00	   0.0	 27.46	  8.98	  1.00	  2.04	  5.17	  2.49	 0.00000000	      4.614	      0.357	 64.00	  1.00	
m60404c3r6.htb	   0.0	  0.03	 1.000	 10.00	 10.00	 40.00	   1.0	 29.35	  9.10	  1.63	  2.25	  5.03	  2.49	 0.00000000	      4.447	      0.283	 64.00	  1.00	
m60404c4r6.htb	   0.0	  0.03	 1.000	 10.00	  5.00	 40.00	   0.0	 46.36	 16.72	  1.00	  4.48	  9.08	  3.15	 0.00114991	      1.363	      0.179	 64.00	  1.00	
m60404c4r6.htb	   0.0	  0.03	 1.000	 10.00	  5.00	 40.00	   1.0	 49.51	 22.38	  1.00	  2.82	  9.22	  3.15	 0.00004178	      1.776	      0.086	 64.00	  1.00	
m60404c5r6.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 64.00	 13.15	  2.89	  4.83	  7.78	  5.41	 0.00000042	      2.762	      0.263	 64.00	  1.00	
m60404c5r6.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 50.14	 13.99	  1.00	  4.12	  8.36	  5.41	 0.00000000	      2.307	      0.145	 64.00	  1.00	
m60405c1r6.htb	 240.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   0.0	 45.10	 22.54	  2.26	  4.91	 12.34	  5.57	 0.00000000	     11.947	      0.126	 64.00	  1.00	
m60405c1r6.htb	 240.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   1.0	 64.00	 22.54	  1.63	  4.41	 12.64	  5.57	 0.00000000	     13.858	      0.201	 64.00	  1.00	
m60405c2r6.htb	 270.0	  0.03	 2.000	 -10.00	 -15.00	 40.00	   0.0	 49.51	 20.05	  4.78	  3.47	  9.32	  6.02	 0.00000000	      9.890	      0.325	 64.00	  1.00	
m60405c2r6.htb	 270.0	  0.03	 2.000	 -10.00	 -15.00	 40.00	   1.0	 50.77	 21.54	  4.15	  4.47	 10.04	  6.02	 0.00000000	      9.081	      0.199	 64.00	  1.00	
m60405c3r6.htb	 270.0	  0.03	 2.000	 -5.00	 -15.00	 40.00	   0.0	 30.61	 14.94	  4.15	  3.33	  7.92	  3.63	 0.00000000	      8.382	      0.162	 64.00	  1.00	
m60405c3r6.htb	 270.0	  0.03	 2.000	 -5.00	 -15.00	 40.00	   1.0	 35.02	 17.09	  1.00	  3.58	  9.00	  3.63	 0.00000000	     10.303	      0.235	 64.00	  1.00	
m60405c4r6.htb	 300.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 13.60	 13.51	  1.00	  5.37	 10.04	  5.37	 0.00000195	      1.498	      0.131	 64.00	  1.00	
m60405c4r6.htb	 300.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 50.14	 23.21	  3.52	  5.98	 10.21	  5.37	 0.00001162	      1.258	      0.134	 64.00	  1.00	
m60406c1r6.htb	   0.0	  0.03	 2.000	  8.00	 -10.00	 40.00	   0.0	 54.55	 18.57	  1.63	  3.70	  8.73	  4.43	 0.00000000	      8.797	      0.367	 64.00	  1.00	
m60406c1r6.htb	   0.0	  0.03	 2.000	  8.00	 -10.00	 40.00	   1.0	 52.03	 22.13	  2.26	  3.64	  9.38	  4.43	 0.00000000	      9.159	      0.277	 64.00	  1.00	
m60406c2r6.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 34.39	 32.44	  1.00	  9.33	 18.78	 10.75	 0.00000000	      5.221	      0.157	 64.00	  1.00	
m60406c2r6.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 27.46	 32.94	  1.00	 11.07	 21.54	 10.75	 0.00000002	      4.119	      0.192	 64.00	  1.00	
m60406c3r6.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 30.00	   0.0	 27.46	 20.07	  4.15	  8.38	 13.31	  8.16	 0.00341128	      7.717	      2.099	 64.00	  1.00	
m60406c3r6.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 30.00	   1.0	 64.00	 20.65	  1.00	  7.96	 13.39	  8.16	 0.00154021	      7.963	      1.936	 64.00	  1.00	
m60407c1r6.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 59.59	 12.51	  1.00	  5.62	  7.56	  6.47	 0.00000016	      1.437	      0.149	 64.00	  1.00	
m60407c1r6.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 54.55	 14.52	  4.15	  5.78	  7.77	  6.47	 0.00005528	      1.591	      0.267	 64.00	  1.00	
m60407c2r6.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 40.00	   0.0	 64.00	 12.54	  1.00	  6.07	  7.95	  5.72	 0.00003903	      1.467	      0.238	 64.00	  1.00	
m60407c2r6.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 40.00	   1.0	 64.00	 12.59	  5.41	  5.41	  8.40	  5.72	 0.00001197	      2.036	      0.296	 64.00	  1.00	
m60407c3r6.htb	   0.0	  0.03	 2.000	  0.00	 -20.00	 40.00	   0.0	 58.33	 17.21	  2.89	  5.20	  8.81	  6.62	 0.00000000	      3.751	      0.196	 64.00	  1.00	
m60407c3r6.htb	   0.0	  0.03	 2.000	  0.00	 -20.00	 40.00	   1.0	 62.74	 17.32	  4.15	  5.17	  9.28	  6.62	 0.00000000	      4.861	      0.237	 64.00	  1.00	
m60407c4r7.htb	  60.0	  0.03	 2.000	 15.00	 -10.00	 50.00	   0.0	 64.00	 13.88	  1.63	  2.44	  6.71	  2.19	 0.00000000	      9.194	      0.317	 64.00	  1.00	
m60407c4r7.htb	  60.0	  0.03	 2.000	 15.00	 -10.00	 50.00	   1.0	 51.40	 20.03	  3.52	  2.13	  6.41	  2.19	 0.00000000	      8.999	      0.289	 64.00	  1.00	
m60407c5r6.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   0.0	 33.76	  4.94	  1.00	  1.49	  3.09	  2.94	 0.00000757	      1.435	      0.200	 64.00	  1.00	
m60407c5r6.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   1.0	 64.00	  5.07	  2.89	  1.68	  3.03	  2.94	 0.00000922	      1.781	      0.253	 64.00	  1.00	
m60407c5r7.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   0.0	 33.76	  4.94	  1.00	  1.49	  3.09	  2.94	 0.00000757	      1.435	      0.200	 64.00	  1.00	
m60407c5r7.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   1.0	 64.00	  5.07	  2.89	  1.68	  3.03	  2.94	 0.00000922	      1.781	      0.253	 64.00	  1.00	
m60411c1r6.htb	 270.0	  0.03	 2.000	 -10.00	 -5.00	 40.00	   0.0	 64.00	 12.89	  2.26	  0.56	  4.24	  1.09	 0.00000000	     10.928	      0.704	 64.00	  1.00	
m60411c1r6.htb	 270.0	  0.03	 2.000	 -10.00	 -5.00	 40.00	   1.0	 53.92	 17.15	  3.52	  1.07	  4.87	  1.09	 0.00000000	     17.922	      0.751	 64.00	  1.00	
m60411c2r7.htb	 180.0	  0.03	 2.000	 -10.00	  5.00	 50.00	   0.0	 49.51	 15.28	  4.78	  0.14	  4.80	  1.34	 0.00000000	     14.867	      0.308	 64.00	  1.00	
m60411c2r7.htb	 180.0	  0.03	 2.000	 -10.00	  5.00	 50.00	   1.0	 49.51	 16.36	  2.89	  0.34	  5.46	  1.34	 0.00000000	     17.119	      0.347	 64.00	  1.00	
m60412c1r6.htb	 240.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   0.0	 42.58	 16.09	  4.78	  0.67	  6.02	  1.49	 0.00000000	     12.222	      0.354	 64.00	  1.00	
m60412c1r6.htb	 240.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   1.0	 32.50	 14.68	  1.00	  0.70	  6.27	  1.49	 0.00000000	     12.190	      0.407	 64.00	  1.00	
m60412c2r6.htb	   0.0	  0.03	 2.000	 -10.00	 -15.00	 40.00	   0.0	 64.00	 18.81	  1.00	  1.49	  7.10	  1.91	 0.00000000	      9.980	      0.271	 64.00	  1.00	
m60412c2r6.htb	   0.0	  0.03	 2.000	 -10.00	 -15.00	 40.00	   1.0	 64.00	 18.99	  1.00	  1.00	  7.72	  1.91	 0.00000000	     10.774	      0.223	 64.00	  1.00	
m60413c1r6.htb	 180.0	  0.03	 2.000	 -5.00	 -25.00	 60.00	   0.0	 50.77	 17.35	  1.00	  6.72	  9.81	  5.52	 0.00000000	      2.152	      0.107	 64.00	  1.00	
m60413c1r6.htb	 180.0	  0.03	 2.000	 -5.00	 -25.00	 60.00	   1.0	 52.03	 14.61	  4.78	  7.73	 10.21	  5.52	 0.00000004	      1.319	      0.124	 64.00	  1.00	
m60413c3r6.htb	   0.0	  0.03	 2.000	  5.00	 -20.00	 50.00	   0.0	 44.47	 27.63	  1.00	 12.59	 20.25	 14.13	 0.00000000	      3.979	      0.254	 64.00	  1.00	
m60413c3r6.htb	   0.0	  0.03	 2.000	  5.00	 -20.00	 50.00	   1.0	 36.91	 27.84	  1.00	 12.94	 19.97	 14.13	 0.00000000	      3.926	      0.313	 64.00	  1.00	
m60413c4r7.htb	  60.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   0.0	 47.62	  5.44	  1.00	  0.10	  2.03	  0.08	 0.00000224	      2.741	      0.269	 64.00	  1.00	
m60413c4r7.htb	  60.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   1.0	 44.47	  5.19	  1.00	  0.00	  2.05	  0.08	 0.00000000	      4.380	      0.157	 64.00	  1.00	
m60413c4r7.htb	  60.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   0.0	 47.62	  5.44	  1.00	  0.10	  2.03	  0.08	 0.00000224	      2.741	      0.269	 64.00	  1.00	
m60413c4r7.htb	  60.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   1.0	 44.47	  5.19	  1.00	  0.00	  2.05	  0.08	 0.00000000	      4.380	      0.157	 64.00	  1.00	
m60414c1r6.htb	 250.0	  0.05	 2.000	 -8.00	 -8.00	 50.00	   0.0	 64.00	 12.75	  4.78	  0.84	  4.35	  0.44	 0.00000000	      9.459	      0.430	 64.00	  1.00	
m60414c1r6.htb	 250.0	  0.05	 2.000	 -8.00	 -8.00	 50.00	   1.0	 55.81	 15.07	  3.52	  0.71	  4.77	  0.44	 0.00000000	     11.131	      0.356	 64.00	  1.00	
m60414c2r7.htb	 220.0	  0.05	 2.000	  0.00	 -8.00	 40.00	   0.0	 51.40	 16.85	  1.63	  3.21	  7.97	  3.68	 0.00000001	      9.044	      0.776	 64.00	  1.00	
m60414c2r7.htb	 220.0	  0.05	 2.000	  0.00	 -8.00	 40.00	   1.0	 48.25	 25.29	  1.63	  3.70	  8.83	  3.68	 0.00000000	      9.249	      0.715	 64.00	  1.00	
m60414c3r6.htb	 270.0	  0.05	 2.000	 -10.00	  0.00	 50.00	   0.0	 43.21	 31.40	  4.78	 11.14	 19.28	 12.44	 0.00000000	      3.473	      0.153	 64.00	  1.00	
m60414c3r6.htb	 270.0	  0.05	 2.000	 -10.00	  0.00	 50.00	   1.0	 50.14	 46.97	  2.89	 11.07	 19.63	 12.44	 0.00000000	      3.873	      0.100	 64.00	  1.00	
m60417c1r6.htb	 180.0	  0.03	 2.000	  0.00	 10.00	 50.00	   0.0	  4.15	  1.85	 50.77	 -0.16	  1.44	  0.40	 0.98554664	      0.076	      0.468	 64.00	  1.00	
m60417c1r6.htb	 180.0	  0.03	 2.000	  0.00	 10.00	 50.00	   1.0	 64.00	  1.29	  1.00	  0.75	  1.06	  0.40	 0.39237006	      0.270	      0.254	 64.00	  1.00	
m60418c1r6.htb	 180.0	  0.03	 2.000	 -5.00	 -10.00	 50.00	   0.0	 47.62	 25.02	  1.63	  7.71	 13.80	 10.15	 0.00000001	      7.829	      0.646	 64.00	  1.00	
m60418c1r6.htb	 180.0	  0.03	 2.000	 -5.00	 -10.00	 50.00	   1.0	 64.00	 26.47	  1.63	  9.11	 15.32	 10.15	 0.00000000	      7.389	      0.290	 64.00	  1.00	
m60418c1r6.htb	 180.0	  0.03	 2.000	 -5.00	 -10.00	 50.00	   0.0	 47.62	 25.02	  1.63	  7.71	 13.80	 10.15	 0.00000001	      7.829	      0.646	 64.00	  1.00	
m60418c1r6.htb	 180.0	  0.03	 2.000	 -5.00	 -10.00	 50.00	   1.0	 64.00	 26.47	  1.63	  9.11	 15.32	 10.15	 0.00000000	      7.389	      0.290	 64.00	  1.00	
m60418c1r6.htb	 180.0	  0.03	 2.000	 -5.00	 -10.00	 50.00	   0.0	 47.62	 25.02	  1.63	  7.71	 13.80	 10.15	 0.00000001	      7.829	      0.646	 64.00	  1.00	
m60418c1r6.htb	 180.0	  0.03	 2.000	 -5.00	 -10.00	 50.00	   1.0	 64.00	 26.47	  1.63	  9.11	 15.32	 10.15	 0.00000000	      7.389	      0.290	 64.00	  1.00	
m60418c3r6.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   0.0	 26.83	 29.34	  2.26	 12.70	 21.22	 12.14	 0.00006663	      2.106	      0.236	 64.00	  1.00	
m60418c3r6.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   1.0	 50.77	 32.88	  1.00	 10.20	 20.07	 12.14	 0.00000000	      2.309	      0.084	 64.00	  1.00	
