FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 Spont	 SI		 AnovaP	 SDI		 VarTerm	 MaxX 	 MinX 	 RsqMn	 PMean	 RsqRaw	 Praw		 ErfChi2	 ErfChiP	 DiffErfChi2	 DiffErfChiP	 Ke		 a		 Ki		 b+a		 DC_off		
m60207c1r6.htb	 120.0	  0.03	 4.000	 -8.00	 -12.00	 50.00	   0.0	 0.9950	  0.00	 0.0000	  0.59	  0.63	 64.000	 1.00000000	 0.608	  0.000	  0.61	  0.00	  1.2589	 0.8683	 1.25888928		 0.5329	 9.49357611	 100.0000	 0.00009920	 100.06	  0.49	 
m60207c1r6.htb	 120.0	  0.03	 4.000	 -8.00	 -12.00	 50.00	   1.0	 0.9950	  0.00	 0.0000	  0.65	  0.53	 64.000	 1.00000000	 0.615	  0.000	  0.61	  0.00	  2.2154	 0.6962	 2.21548275		 0.3303	 19.33317253	 84.4637	 8.80500994	 84.75	  0.77	 
m60207c2r6.htb	 300.0	  0.03	 4.000	  0.00	 -2.00	 50.00	   0.0	 4.9751	  0.00	 0.0000	  0.59	  0.44	 64.000	 1.00000000	 0.499	  0.000	  0.50	  0.00	  0.5663	 0.9667	 0.56631851		 0.7534	 10.79489810	 100.0000	 0.00000000	 106.30	  5.25	 
m60207c2r6.htb	 300.0	  0.03	 4.000	  0.00	 -2.00	 50.00	   1.0	 4.9751	  0.00	 0.0000	  0.62	  0.43	 64.000	 1.00000000	 0.619	  0.000	  0.62	  0.00	  0.1039	 0.9987	 0.10393494		 0.9494	 7.80782172	 39.8374	 0.00000000	 40.33	  4.32	 
m60207c3r6.htb	  50.0	  0.03	 4.000	 -5.00	 -5.00	 50.00	   0.0	 9.8010	  0.00	 0.0000	  0.61	  0.52	 64.000	 1.00000000	 0.527	  0.000	  0.53	  0.00	  0.7512	 0.9449	 0.75126271		 0.6869	 17.87761252	 100.0000	 0.00000000	 115.26	  9.29	 
m60207c3r6.htb	  50.0	  0.03	 4.000	 -5.00	 -5.00	 50.00	   1.0	 9.8010	  0.00	 0.0000	  0.63	  0.55	 64.000	 1.00000000	 0.630	  0.000	  0.63	  0.00	  1.0260	 0.9058	 1.02600497		 0.5987	 21.54457490	 100.0000	 0.00000000	 114.16	  8.95	 
m60207c4r5.htb	  30.0	  0.03	 2.000	 10.00	 10.00	 50.00	   0.0	 8.3582	  0.00	 0.0000	  0.52	  0.78	 64.000	 1.00000000	 0.359	  0.000	  0.36	  0.00	  0.8135	 0.9366	 0.81347856		 0.6658	 12.51434635	 41.5950	 0.43312865	 42.93	  7.67	 
m60207c4r5.htb	  30.0	  0.03	 2.000	 10.00	 10.00	 50.00	   1.0	 8.3582	  0.00	 0.0000	  0.49	  0.81	 64.000	 1.00000000	 0.359	  0.000	  0.36	  0.00	  0.3465	 0.9866	 0.34649258		 0.8409	 12.94465672	 42.2371	 0.75702746	 42.88	  8.26	 
m60301c1r6.htb	  30.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 3.5821	  0.00	 0.0000	  0.75	  0.40	 64.000	 1.00000000	 0.843	  0.000	  0.84	  0.00	  0.3525	 0.9862	 0.35233891		 0.8385	 16.17898484	 32.2241	 0.83397102	 36.73	  2.93	 
m60301c1r6.htb	  30.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 3.5821	  0.00	 0.0000	  0.70	  0.35	 64.000	 1.00000000	 0.799	  0.000	  0.80	  0.00	  0.9693	 0.9144	 0.96928384		 0.6159	 10.72628049	 22.7654	 0.00021410	 23.96	  3.65	 
m60301c2r7.htb	  30.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   0.0	 8.9552	  0.07	 0.0000	  0.56	  0.59	 64.000	 1.00000000	 0.612	  0.000	  0.61	  0.00	  0.3629	 0.9854	 0.19534957		 0.9069	 81.81845459	 65.2618	 124.37810945	 154.57	 11.14	 
m60301c2r7.htb	  30.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   1.0	 8.9552	  0.06	 0.0000	  0.69	  0.46	 64.000	 1.00000000	 0.754	  0.000	  0.75	  0.00	  1.0196	 0.9068	 0.92373145		 0.6301	 34.16686519	 37.1944	 24.37297096	 88.88	  9.91	 
m60301c3r6.htb	  30.0	  0.03	 4.000	 10.00	 -5.00	 40.00	   0.0	 5.6716	  0.00	 0.0000	  0.64	  0.97	 64.000	 1.00000000	 0.704	  0.000	  0.70	  0.00	  0.9206	 0.9216	 0.91785740		 0.6320	 28.40374125	 32.9105	 1.99077267	 36.53	  3.82	 
m60301c3r6.htb	  30.0	  0.03	 4.000	 10.00	 -5.00	 40.00	   1.0	 5.6716	  0.00	 0.0000	  0.61	  0.92	 64.000	 1.00000000	 0.656	  0.000	  0.66	  0.00	  1.3701	 0.8494	 1.36883333		 0.5044	 22.48857684	 26.2957	 1.24150388	 27.59	  4.37	 
m60301c4r6.htb	  30.0	  0.03	 4.000	 20.00	 -10.00	 50.00	   0.0	 7.3134	  0.00	 0.0000	  0.56	  0.38	 64.000	 1.00000000	 0.542	  0.000	  0.54	  0.00	  0.3197	 0.9885	 0.31981957		 0.8522	 9.38490633	 20.6476	 3.03661889	 20.69	  6.08	 
m60301c4r6.htb	  30.0	  0.03	 4.000	 20.00	 -10.00	 50.00	   1.0	 7.3134	  0.00	 0.0000	  0.57	  0.41	 64.000	 1.00000000	 0.513	  0.000	  0.51	  0.00	  1.1978	 0.8785	 1.19789883		 0.5494	 7.63624905	 25.0601	 1.14837289	 25.33	  6.76	 
m60302c1r7.htb	  30.0	  0.03	 2.000	  0.00	 -2.00	 50.00	   0.0	 2.7861	  0.00	 0.0000	  0.65	  0.43	 64.000	 1.00000000	 0.647	  0.000	  0.65	  0.00	  0.5600	 0.9674	 0.56001971		 0.7558	 9.92345160	 25.2758	 2.85127134	 25.35	  1.98	 
m60302c1r7.htb	  30.0	  0.03	 2.000	  0.00	 -2.00	 50.00	   1.0	 2.7861	  0.00	 0.0000	  0.66	  0.39	 64.000	 1.00000000	 0.625	  0.000	  0.62	  0.00	  0.6599	 0.9562	 0.66001211		 0.7189	 6.76068054	 16.6235	 0.47559658	 17.79	  2.09	 
m60302c2r7.htb	  30.0	  0.05	 4.000	  0.00	 -10.00	 40.00	   0.0	 1.7413	  0.34	 0.0000	  0.69	  0.76	 64.000	 1.00000000	 0.740	  0.000	  0.74	  0.00	  2.0118	 0.7336	 0.92291917		 0.6304	 98.32749763	 30.8442	 85.99620245	 41.23	 -0.31	 
m60302c2r7.htb	  30.0	  0.05	 4.000	  0.00	 -10.00	 40.00	   1.0	 1.7413	  0.35	 0.0000	  0.77	  0.61	 64.000	 1.00000000	 0.886	  0.000	  0.88	  0.00	  4.2454	 0.3738	 2.57434971		 0.2760	 102.36555382	 26.2602	 84.80269905	 36.13	 -2.40	 
m60302c3r6.htb	  30.0	  0.03	 4.000	 -5.00	 -5.00	 60.00	   0.0	 1.9900	  0.00	 0.0000	  0.53	  0.51	 64.000	 1.00000000	 0.318	  0.000	  0.32	  0.00	  1.1859	 0.8804	 1.18594262		 0.5527	 3.90331954	 100.0000	 0.00000000	 107.99	  1.30	 
m60302c3r6.htb	  30.0	  0.03	 4.000	 -5.00	 -5.00	 60.00	   1.0	 1.9900	  0.00	 0.0008	  0.51	  0.55	 64.000	 1.00000000	 0.219	  0.000	  0.22	  0.00	  1.0654	 0.8997	 1.06543168		 0.5870	 3.53637418	 100.0000	 0.00000000	 104.23	  1.44	 
m60302c4r6.htb	   0.0	  0.03	 2.000	 -5.00	  0.00	 50.00	   0.0	 8.2587	  0.10	 0.0000	  0.74	  0.38	 64.000	 1.00000000	 0.838	  0.000	  0.84	  0.00	  1.4888	 0.8286	 1.06827380		 0.5862	 86.62466039	 58.3739	 134.82587065	 157.76	  8.56	 
m60302c4r6.htb	   0.0	  0.03	 2.000	 -5.00	  0.00	 50.00	   1.0	 8.2587	  0.00	 0.0000	  0.71	  0.47	 64.000	 1.00000000	 0.772	  0.000	  0.77	  0.00	  0.3700	 0.9849	 0.37010720		 0.8311	 19.24234428	 20.2661	 1.47287691	 20.27	  7.56	 
m60404c3r6.htb	   0.0	  0.03	 1.000	 10.00	 10.00	 40.00	   0.0	 2.4876	  0.00	 0.0000	  0.58	  0.60	 64.000	 1.00000000	 0.553	  0.000	  0.55	  0.00	  0.2352	 0.9936	 0.23514413		 0.8891	 8.00632147	 26.6914	 0.57196951	 26.71	  1.51	 
m60404c3r6.htb	   0.0	  0.03	 1.000	 10.00	 10.00	 40.00	   1.0	 2.4876	  0.00	 0.0000	  0.60	  0.53	 64.000	 1.00000000	 0.603	  0.000	  0.60	  0.00	  0.4011	 0.9824	 0.40089531		 0.8184	 7.83227837	 20.9177	 0.93737242	 21.71	  1.33	 
m60404c4r6.htb	   0.0	  0.03	 1.000	 10.00	  5.00	 40.00	   0.0	 3.1509	  0.00	 0.0009	  0.68	  0.42	 64.000	 1.00000000	 0.751	  0.000	  0.75	  0.00	  0.8733	 0.9284	 0.87331885		 0.6462	 10.61734503	 28.6025	 0.12709626	 28.67	  4.19	 
m60404c4r6.htb	   0.0	  0.03	 1.000	 10.00	  5.00	 40.00	   1.0	 3.1509	  0.00	 0.0000	  0.80	  0.29	 64.000	 1.00000000	 0.849	  0.000	  0.85	  0.00	 100.1328	 0.0000	 100.11435615		 0.0000	 12.87587371	 15.7446	 1.90859605	 16.89	  2.74	 
m60404c5r6.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 5.4104	  0.00	 0.0000	  0.60	  0.51	 64.000	 1.00000000	 0.723	  0.000	  0.72	  0.00	  0.0833	 0.9992	 0.08328224		 0.9592	 9.37433656	 35.7931	 0.00000000	 38.65	  3.90	 
m60404c5r6.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 5.4104	  0.00	 0.0000	  0.67	  0.38	 64.000	 1.00000000	 0.676	  0.000	  0.68	  0.00	  2.8030	 0.5913	 2.80196795		 0.2464	 8.10650742	 24.5625	 0.00289663	 26.61	  4.45	 
m60405c2r6.htb	 270.0	  0.03	 2.000	 -10.00	 -15.00	 40.00	   0.0	 6.0199	  0.00	 0.0000	  0.68	  0.57	 64.000	 1.00000000	 0.780	  0.000	  0.78	  0.00	  1.2322	 0.8728	 1.23069952		 0.5405	 15.57242571	 36.4493	 0.09150890	 40.73	  3.01	 
m60405c2r6.htb	 270.0	  0.03	 2.000	 -10.00	 -15.00	 40.00	   1.0	 6.0199	  0.05	 0.0000	  0.71	  0.45	 64.000	 1.00000000	 0.810	  0.000	  0.81	  0.00	  1.1810	 0.8812	 1.01182310		 0.6030	 65.09322963	 62.6905	 93.03482587	 157.80	  3.59	 
m60405c3r6.htb	 270.0	  0.03	 2.000	 -5.00	 -15.00	 40.00	   0.0	 3.6318	  0.00	 0.0000	  0.73	  0.40	 64.000	 1.00000000	 0.827	  0.000	  0.83	  0.00	  2.8614	 0.5813	 2.86144852		 0.2391	 14.30348567	 28.5567	 2.01927361	 28.70	  2.38	 
m60405c3r6.htb	 270.0	  0.03	 2.000	 -5.00	 -15.00	 40.00	   1.0	 3.6318	  0.00	 0.0000	  0.70	  0.48	 64.000	 1.00000000	 0.810	  0.000	  0.81	  0.00	  1.7256	 0.7861	 1.72551077		 0.4220	 14.73150651	 23.7675	 0.42078922	 24.89	  2.01	 
m60414c1r6.htb	 250.0	  0.05	 2.000	 -8.00	 -8.00	 50.00	   0.0	 0.4422	  0.00	 0.0000	  0.68	  0.66	 64.000	 1.00000000	 0.688	  0.000	  0.69	  0.00	  0.6199	 0.9608	 0.61990981		 0.7335	 16.61344667	 79.7254	 0.56257443	 128.70	  0.22	 
m60414c1r6.htb	 250.0	  0.05	 2.000	 -8.00	 -8.00	 50.00	   1.0	 0.4422	  0.00	 0.0000	  0.71	  0.60	 64.000	 1.00000000	 0.759	  0.000	  0.76	  0.00	  0.9770	 0.9133	 0.97704236		 0.6135	 15.27833414	 57.3106	 0.27537825	 60.97	  0.12	 
m60414c3r6.htb	 270.0	  0.05	 2.000	 -10.00	  0.00	 50.00	   0.0	 12.4378	  0.11	 0.0000	  0.73	  0.39	 64.000	 1.00000000	 0.790	  0.000	  0.79	  0.00	  6.4644	 0.1670	 2.80645287		 0.2458	 100.60689241	 61.1462	 150.24875622	 144.46	 11.44	 
m60414c3r6.htb	 270.0	  0.05	 2.000	 -10.00	  0.00	 50.00	   1.0	 12.4378	  0.15	 0.0000	  0.77	  0.32	 64.000	 1.00000000	 0.836	  0.000	  0.84	  0.00	  8.2162	 0.0840	 6.02572513		 0.0492	 93.00633094	 55.8371	 153.73134328	 155.55	 11.25	 
m60419c1r6.htb	 360.0	  0.03	 2.000	 10.00	  5.00	 50.00	   0.0	 5.4726	  0.00	 0.0000	  0.55	  0.54	 64.000	 1.00000000	 0.402	  0.000	  0.40	  0.00	  0.9089	 0.9233	 0.90864516		 0.6349	 9.48011287	 42.4985	 2.05228666	 44.87	  5.22	 
