FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 MaxLoc	 MaxRsp	 MinLoc	 MinRsp	 Spont	 SFMI		 AnovaP	 SFDI  	 VarTerm	 MaxX 	 MinX 	 SFHWHM	 SFHW25	 SFHW20	 SFHW15	 SFHW10	 RsqMn	 PMean	 RsqRaw	 Praw		 Chi2		 ChiP		 Brat		 Ampl		 Peak		 SD		 Offst		
m102314c2r33.htb	  60.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 0.0180	  3.88	 0.6400	  0.23	  0.25	 1.068	 0.00025317	 0.568	  0.630	  0.64	  0.01	  0.0820	  0.1730	  0.2060	  0.2500	  0.3140	 0.9733	 0.00003976	 0.3310	 0.00000035	 0.1452	 0.92998933	  0.00	  3.88	 0.0182	 1.4930	 0.0001	
m20714c1r33.htb	   0.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   0.0	 0.0100	  3.68	 0.6400	  2.30	  2.34	 1.262	 0.42924394	 0.326	  0.520	  0.64	  0.01	  0.1210	  0.2530	  0.2960	  0.3500	  0.4180	 0.7269	 0.01477360	 0.0636	 0.03521716	 0.2177	 0.89685024	  1.99	  1.69	 0.0100	 1.8987	 0.0100	
m22014c1r3.htb	   0.0	  0.03	 2.000	 -10.00	  0.00	 40.00	   0.0	 0.0120	  2.51	 0.0270	  0.97	  1.11	 1.090	 0.53490290	 0.283	  0.769	  0.64	  0.01	  0.0030	  0.0030	  0.0030	  0.0040	  0.0040	 0.6580	 0.02679887	 0.0541	 0.06899820	 0.3998	 0.81880179	  0.97	  1.66	 0.0115	 0.0760	 0.0045	
m22014c1r33.htb	   0.0	  0.03	 2.000	 -10.00	  0.00	 40.00	   0.0	 0.0110	  1.35	 0.6400	  0.49	  1.00	 3.800	 0.52943067	 0.300	  0.745	  0.64	  0.01	  0.1540	  0.3090	  0.3540	  0.4070	  0.4690	 0.7238	 0.01522957	 0.0548	 0.05117074	 0.0870	 0.95745141	  0.00	  1.35	 0.0108	 2.4255	 0.0100	
m100114c2r3.htb	  30.0	  0.03	 2.000	 20.00	 -10.00	 40.00	   0.0	 0.0430	  6.81	 0.6400	  2.47	  3.34	 1.962	 0.00000492	 0.615	  0.435	  0.64	  0.01	  0.1850	  0.3320	  0.3730	  0.4180	  0.4700	 0.5350	 0.06174749	 0.2926	 0.00006009	 5.5586	 0.06208200	  0.00	  6.81	 0.0432	 1.8904	 0.0001	
m100114c2r33.htb	  30.0	  0.03	 2.000	 20.00	 -10.00	 40.00	   0.0	 0.0320	  7.99	 0.6400	  3.86	  3.08	 0.843	 0.00000612	 0.572	  0.468	  0.64	  0.01	  0.0310	  0.0490	  0.0540	  0.0610	  0.0700	 0.7599	 0.01055459	 0.3114	 0.00000052	 1.1798	 0.55437612	  3.86	  4.14	 0.0321	 0.4496	 0.0100	
m100214c1r3.htb	 240.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 0.0220	  2.89	 0.6400	  0.73	  1.31	 1.365	 0.00059420	 0.485	  0.484	  0.64	  0.01	  0.0350	  0.0580	  0.0650	  0.0750	  0.0880	 0.9340	 0.00038896	 0.3653	 0.00000165	 0.4411	 0.80209373	  0.73	  2.16	 0.0220	 0.6109	 0.0100	
m100214c1r33.htb	 240.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 0.0250	  2.64	 0.6400	  0.86	  1.59	 1.698	 0.00442904	 0.465	  0.497	  0.64	  0.01	  0.0370	  0.0600	  0.0670	  0.0770	  0.0900	 0.9317	 0.00042518	 0.2347	 0.00002140	 0.4009	 0.81835303	  0.86	  1.78	 0.0252	 0.5867	 0.0100	
m100414c2r3.htb	 270.0	  0.03	 2.000	  5.00	 -10.00	 40.00	   0.0	 0.0430	  4.69	 0.6400	  1.02	  0.91	 0.972	 0.00003262	 0.596	  0.425	  0.64	  0.01	  0.0600	  0.1010	  0.1140	  0.1320	  0.1560	 0.9611	 0.00010291	 0.5683	 0.00000003	 0.1864	 0.91103123	  1.02	  3.67	 0.0426	 0.6405	 0.0100	
m100414c2r33.htb	 270.0	  0.03	 2.000	  5.00	 -10.00	 40.00	   0.0	 0.0350	  4.32	 0.6400	  1.18	  1.09	 0.975	 0.00000001	 0.583	  0.389	  0.64	  0.01	  0.0500	  0.0870	  0.0990	  0.1150	  0.1390	 0.9692	 0.00005693	 0.5181	 0.00000000	 0.2636	 0.87650126	  1.18	  3.14	 0.0346	 0.7469	 0.0001	
