FILE		 q(1)	 q(2)	 q(3)	 q(4)	 spont	
m60822c4r7.htb	 7.54023 1.23810 270.95644 18.00000 1.44279
m60823c1r7.htb	 23.69507 1.72100 91.47171 84.42635 10.00000
m60823c2r7.htb	 9.91223 1.46445 314.41583 18.00000 7.71144
m60823c3r7.htb	 13.38199 2.83410 303.44123 26.23971 9.50249
m60823c4r7.htb	 17.37274 1.97943 386.28183 121.76345 11.74129
m60824c1r7.htb	 14.66743 2.53997 20.19908 31.84690 3.78109
m60824c2r7.htb	 10.94422 1.52323 224.77356 75.29185 10.00000
m60824c3r7.htb	 9.30738 2.55654 83.62560 43.21635 5.27363
m60112c1r1.htb	 9.95487 1.62642 272.35846 57.38022 4.44444
m60112c2r2.htb	 14.52452 0.86205 219.52592 18.00000 7.11443
m60117c1r8.htb	 8.38285 2.73274 112.89360 183.74734 6.76617
m60119c1r9.htb	 5.54459 2.35867 76.96877 54.10032 5.47264
m60119c2r6.htb	 11.99915 1.67285 42.83467 50.29574 8.25871
m60124c1r4.htb	 6.53599 3.98409 18.30494 18.00000 4.77612
m60124c2r7.htb	 0.60766 0.89552 17.68194 105.14964 2.08955
m60124c3r2.htb	 8.76124 1.71879 324.58033 18.95258 6.66667
m60124c4r8.htb	 2.56823 1.57915 -8.54822 48.44786 2.03980
m60124c5r6.htb	 10.74884 5.38082 199.87383 18.00000 8.35821
m60213c2r7.htb	 2.99770 1.11215 148.84121 18.00000 1.55887
m60213c3r4.htb	 5.45146 0.93958 186.28601 33.20212 4.52736
m60213c4r9.htb	 5.46525 1.63522 170.94655 18.00000 5.27363
m60220c1r8.htb	 4.33306 1.72511 116.77656 18.00000 1.79104
m60317c1r7.htb	 1.26683 0.55818 203.06572 34.63724 1.24378
m60317c2r7.htb	 11.15273 1.41969 -2.23554 18.00000 10.00000
m60404c2r8.htb	 5.26510 4.25373 53.61156 197.63433 5.92040
m60407c1r7.htb	 6.38512 1.50560 236.13180 56.71835 6.81592
m60407c2r7.htb	 8.69370 1.02772 294.97509 94.64194 7.01493
m60407c3r8.htb	 8.81234 3.86918 268.00980 48.28792 5.47264
m60407c4r8.htb	 3.52203 1.01822 330.09022 18.00000 2.65340
m60407c5r8.htb	 2.89849 1.55808 32.46862 18.00000 2.33831
m60413c3r7.htb	 22.90589 2.57418 279.33327 68.81699 13.56376
m60413c4r8.htb	 4.69574 2.01909 286.81191 18.00000 0.94527
m60413c5r6.htb	 3.14552 3.26810 -21.10679 18.00000 1.86567
m60413c5r7.htb	 5.25024 1.86596 49.05142 89.08359 3.88060
m60414c2r8.htb	 5.14842 2.53731 235.86883 181.32098 4.27861
