FILE		 q(1)	 q(2)	 q(3)	 q(4)	 spont	
m21144c1r3.htb	 2.74643 0.75962 44.72815 18.00000 0.85809
m60110c1r6.htb	 2.10250 0.84577 -20.70455 22.91722 1.59204
m60110c2r7.htb	 14.52491 2.75872 109.35083 105.83634 8.00995
m60117c2r7.htb	 19.75657 5.57617 95.00901 30.76783 13.88060
m60201c1r9.htb	 0.06626 0.18655 217.44134 23.19875 0.19900
m60208c1r7.htb	 9.00844 1.54309 2.01332 59.39481 6.76617
m60213c1r7.htb	 6.71756 4.61873 293.69546 18.00000 5.12438
m60217c1r7.htb	 13.78420 1.97164 7.30010 45.71700 12.08955
m60220c2r8.htb	 6.76628 0.47904 233.02767 85.93427 5.77114
m60220c3r7.htb	 8.26136 2.21354 237.17804 18.00000 4.12935
m60220c6r8.htb	 0.71338 0.09506 275.06205 18.00000 0.09950
m60221c1r8.htb	 3.85935 2.95579 -1.91083 73.14857 0.89552
m60221c2r9.htb	 1.95872 2.98507 165.79120 146.65079 1.14428
m60221c3r7.htb	 4.81272 2.87117 -29.12860 130.76629 1.64179
m60221c4r7.htb	 3.07719 2.67780 266.06559 94.43962 3.08458
m60221c5r8.htb	 4.02295 3.54527 5.73201 18.00000 2.83582
m60227c1r7.htb	 4.00640 2.25140 105.25172 18.00000 0.49751
m60404c1r7.htb	 11.06677 1.58421 146.24888 18.00000 6.61692
m60411c1r7.htb	 5.15181 1.03907 260.15428 18.00000 0.39801
m60413c1r7.htb	 10.10884 3.29617 247.00203 18.00000 6.08071
m60417c1r7.htb	 0.86044 0.52386 168.94304 18.00000 1.59204
m60418c2r7.htb	 26.00397 5.28068 24.94559 18.00000 13.13433
m60418c3r7.htb	 19.96811 2.91427 225.44058 94.19941 14.62687
m60418c4r7.htb	 13.93410 2.38156 207.38055 39.01443 7.51244
m60420c3r7.htb	 20.01366 2.71272 14.09931 18.00000 12.68657
m60420c4r7.htb	 21.86434 5.36222 335.18155 18.00000 7.52488
m60420c5r7.htb	 23.34138 4.69314 297.53472 18.00000 16.16915
m60424c6r7.htb	 17.03832 5.27832 158.52759 18.00000 1.64179
m60112c1r1.htb	 9.95487 1.62640 272.35822 57.37989 4.44444
m60112c1r1.htb	 9.95487 1.62640 272.35686 57.38041 4.44444
m60117c1r8.htb	 8.38236 2.73314 112.86995 183.79748 6.76617
m60119c1r9.htb	 5.56959 2.36553 76.07765 52.29867 5.47264
m60119c2r6.htb	 11.99903 1.67288 42.81132 50.30244 8.25871
m60124c1r4.htb	 6.53599 3.98408 18.30494 18.00000 4.77612
m60112c1r1.htb	 9.95487 1.62641 272.35865 57.38040 4.44444
m60117c1r8.htb	 8.38516 2.73045 112.92120 183.60876 6.76617
m60119c1r9.htb	 5.56180 2.36322 76.28991 52.85705 5.47264
m60119c2r6.htb	 11.99893 1.67265 42.76253 50.32452 8.25871
m60124c1r4.htb	 6.53599 3.98409 18.30498 18.00000 4.77612
m60112c1r1.htb	 9.95486 1.62641 272.35770 57.38073 4.44444
m60117c1r8.htb	 8.38301 2.73259 112.88623 183.73826 6.76617
m60119c1r9.htb	 5.53915 2.35759 76.79212 54.47119 5.47264
m60119c2r6.htb	 11.99897 1.67262 42.74626 50.32153 8.25871
m60124c1r4.htb	 6.53599 3.98408 18.30493 18.00000 4.77612
m60124c2r7.htb	 0.60767 0.89552 17.68262 105.15189 2.08955
m60124c3r2.htb	 8.76128 1.72072 324.60958 18.93081 6.66667
m60124c4r8.htb	 2.56823 1.57912 -8.54833 48.44824 2.03980
m60112c1r1.htb	 9.95489 1.62642 272.35764 57.37946 4.44444
m60117c1r8.htb	 8.38445 2.73122 112.86155 183.69378 6.76617
m60119c1r9.htb	 5.55660 2.36193 76.50374 53.22244 5.47264
m60119c2r6.htb	 11.99894 1.67261 42.76066 50.32419 8.25871
m60124c1r4.htb	 6.53599 3.98410 18.30494 18.00000 4.77612
m60124c2r7.htb	 0.60767 0.89552 17.68201 105.14903 2.08955
m60124c3r2.htb	 8.76120 1.71846 324.57777 18.95558 6.66667
m60124c4r8.htb	 2.56824 1.57913 -8.54820 48.44732 2.03980
m60112c1r1.htb	 9.95486 1.62639 272.35923 57.38085 4.44444
m60117c1r8.htb	 8.38240 2.73325 112.89015 183.77820 6.76617
m60119c1r9.htb	 5.53775 2.35728 76.79531 54.57268 5.47264
m60119c2r6.htb	 11.99858 1.67268 42.73458 50.35752 8.25871
m60124c1r4.htb	 6.53598 3.98409 18.30498 18.00000 4.77612
m60124c2r7.htb	 0.60766 0.89552 17.68255 105.15053 2.08955
m60124c3r2.htb	 8.76122 1.71854 324.57575 18.95453 6.66667
m60124c4r8.htb	 2.56823 1.57913 -8.54788 48.44753 2.03980
m60124c5r6.htb	 10.74884 5.38083 199.87385 18.00000 8.35821
m60213c2r7.htb	 2.99770 1.11216 148.84167 18.00000 1.55887
m60213c3r4.htb	 5.45147 0.93952 186.28714 33.20048 4.52736
m60213c4r9.htb	 5.46525 1.63518 170.94678 18.00000 5.27363
m60220c1r8.htb	 4.33307 1.72509 116.77658 18.00000 1.79104
m60112c1r1.htb	 9.95484 1.62644 272.35852 57.38027 4.44444
