FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 BaseRate	 Amp		 x_width	 y_width	 x_ctr	 y_ctr	 rfplot_x_ctr	 rfplot_y_ctr	 axpect_ratio	
m61108c4r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.65	 27.46	 12.99	  6.40	  2.76	 -4.05	  0.00		  0.00		 
m61109c1r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  3.03	  2.74	 19.35	 10.55	 -3.46	 -3.54	  0.00		  0.00		 
m61109c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  3.81	  7.58	 14.40	 13.56	  1.94	  2.23	  0.00		  0.00		 
m61109c3r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  7.14	 14.68	 22.42	 19.45	  2.42	  3.98	  0.00		  0.00		 
m61109c4r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.94	 23.02	 16.93	 13.55	  1.06	 -2.22	  0.00		  0.00		 
m61109c5r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  3.34	 11.96	 26.07	 18.97	 -4.46	 -0.73	  0.00		  0.00		 
m61110c1r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.37	 11.10	 44.78	 21.91	 -1.07	  7.32	  0.00		  0.00		 
m61110c2r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	 12.33	 10.39	 19.17	 11.15	  3.95	 -14.71	  0.00		  0.00		 
m61110c3r1.htb	 180.0	  0.03	 2.000	  0.00	 -30.00	 40.00	  9.04	 12.12	 13.28	  5.12	  7.32	 -15.24	  0.00		 -30.00		 
m61113c1r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.05	  5.67	 18.67	  8.02	 -0.95	 -1.16	  0.00		  0.00		 
m61113c2r1.htb	 120.0	  0.03	 1.000	  0.00	  0.00	 40.00	  5.67	  5.60	 23.88	 18.44	 -5.06	 -9.85	  0.00		  0.00		 
m61113c3r1.htb	  90.0	  0.03	 2.000	  0.00	  0.00	 40.00	  6.92	  4.41	 16.74	  7.18	 -5.56	 -16.80	  0.00		  0.00		 
m61115c1r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.74	  7.28	 20.63	 18.33	  3.91	 -3.29	  0.00		  0.00		 
m61115c2r1.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	  2.58	  4.76	 18.12	 15.40	  4.53	 -5.11	  0.00		 -5.00		 
m61115c3r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  5.91	  9.43	 26.82	 18.61	 -6.72	 -11.00	  0.00		  0.00		 
