FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 BaseRate	 Amp		 x_width	 y_width	 x_ctr	 y_ctr	 rfplot_x_ctr	 rfplot_y_ctr	 axpect_ratio	
m70207c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.90	  1.06	 18.99	 24.51	 -6.70	 -15.50	  0.00		  0.00		 
m70207c2r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  4.61	  0.76	  3.49	  4.40	 30.00	 29.46	  0.00		  0.00		 
m70208c1r1.htb	 360.0	  0.03	 2.000	  0.00	  0.00	 40.00	  3.89	  5.47	 15.83	  3.02	 -7.52	 -26.48	  0.00		  0.00		 
m70208c2r1.htb	 360.0	  0.03	 2.000	  0.00	  0.00	 40.00	  5.25	 -4.35	 76.12	  6.49	 -28.01	 19.76	  0.00		  0.00		 
m70208c3r1.htb	 300.0	  0.03	 2.000	  0.00	  0.00	 40.00	  5.84	 -2.19	 120.00	 18.42	 -30.00	 26.78	  0.00		  0.00		 
m70208c4r1.htb	 300.0	  0.03	 2.000	  0.00	  0.00	 40.00	 10.13	  9.81	 57.57	 45.13	 -11.89	 -12.80	  0.00		  0.00		 
m70208c5r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  6.64	  6.01	 30.59	 18.65	  2.30	 -8.51	  0.00		  0.00		 
m70209c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  5.24	  7.97	 54.74	 30.03	 -6.71	 -16.88	  0.00		  0.00		 
m70209c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  7.19	  4.50	 21.07	 14.97	 -5.50	 -13.08	  0.00		  0.00		 
m70212c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  4.91	 -1.15	 64.39	  4.01	 25.86	 28.18	  0.00		  0.00		 
m70212c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.59	  2.93	 18.63	 13.61	  8.60	 -16.97	  0.00		  0.00		 
m70212c3r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  4.97	 -1.47	 97.34	 17.97	 -30.00	 21.92	  0.00		  0.00		 
m70212c4r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  3.51	 -1.96	  7.25	 12.02	 -29.63	  6.82	  0.00		  0.00		 
m70213c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.01	  3.17	 22.07	 21.74	 -8.89	 -8.13	  0.00		  0.00		 
m70216c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.20	  3.72	 16.76	 27.60	  7.96	 -10.19	  0.00		  0.00		 
m70219c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.00	  3.42	 25.78	 14.87	 12.06	 -2.10	  0.00		  0.00		 
m70221c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.02	  3.06	 51.71	 52.41	 -3.46	 -13.38	  0.00		  0.00		 
m70221c2r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.75	  2.05	  5.21	  8.32	 -9.33	  0.55	  0.00		  0.00		 
m70222c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 45.00	  2.42	 -2.20	 11.20	 10.98	 32.83	 33.41	  0.00		  0.00		 
m70222c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 50.00	  2.68	 -1.35	  5.35	  4.00	 37.50	 37.16	  0.00		  0.00		 
m70222c3r1.htb	 300.0	  0.03	 2.000	  0.00	  0.00	 40.00	  3.25	  2.87	 39.37	  6.34	  0.97	 -18.92	  0.00		  0.00		 
m70222c4r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.16	  3.68	 48.96	 49.18	  8.49	 -30.00	  0.00		  0.00		 
m70223c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.41	  1.51	 39.87	 35.60	  7.35	  4.93	  0.00		  0.00		 
m70223c2r1.htb	   0.0	  0.05	 2.000	  0.00	  0.00	 50.00	  3.50	  4.67	 37.11	 18.00	  0.68	 13.33	  0.00		  0.00		 
m70223c3r1.htb	   0.0	  0.05	 2.000	  0.00	  0.00	 40.00	  2.13	 -1.25	 18.62	 11.18	 -19.54	 -28.38	  0.00		  0.00		 
m70226c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.01	  0.46	 28.08	 16.03	 -9.93	 -0.62	  0.00		  0.00		 
m70226c2r1.htb	 120.0	  0.03	 2.000	  0.00	  0.00	 40.00	  3.41	  3.20	 89.34	 41.86	 30.00	 -10.57	  0.00		  0.00		 
m70226c3r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  3.50	  3.66	 112.91	 27.72	 30.00	 -8.91	  0.00		  0.00		 
m70306c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.67	  3.88	  6.51	  3.03	  1.50	  9.90	  0.00		  0.00		 
m70306c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  4.35	 -3.30	 87.37	  7.71	 -30.00	 23.04	  0.00		  0.00		 
m70306c3r1.htb	 240.0	  0.03	 2.000	  0.00	  0.00	 100.00	  3.72	 26.64	 28.49	 25.83	 12.72	 -5.46	  0.00		  0.00		 
m70308c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.71	 12.10	 120.00	 22.89	 30.00	 -10.53	  0.00		  0.00		 
m70308c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 50.00	  2.94	  9.38	 33.02	 22.71	 -4.74	 -5.88	  0.00		  0.00		 
m70308c3r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 50.00	  2.77	  8.58	 18.94	 18.95	 12.15	 -6.97	  0.00		  0.00		 
m70309c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 50.00	  1.28	  5.58	 32.77	  9.08	 -10.04	 -2.58	  0.00		  0.00		 
m70309c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 50.00	  4.17	 15.25	 26.25	 20.68	  3.21	 -6.84	  0.00		  0.00		 
m70309c3r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 50.00	  0.73	  1.80	 25.11	 21.01	  6.39	 -5.33	  0.00		  0.00		 
m70312c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 50.00	  1.28	 -1.22	 67.17	  3.75	 -37.50	 -37.50	  0.00		  0.00		 
m70313c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 50.00	  2.28	  2.50	 24.06	 10.45	  4.92	  0.87	  0.00		  0.00		 
m70313c2r1.htb	  60.0	  0.03	 2.000	  0.00	  0.00	 50.00	 16.77	 -11.79	 12.95	  8.17	 -35.87	 -25.32	  0.00		  0.00		 
m70410c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.08	 10.42	 16.99	 14.64	 10.91	 -21.55	  0.00		  0.00		 
m70410c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  9.72	 -9.11	 120.00	  7.81	 -24.77	 21.55	  0.00		  0.00		 
m70411c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  3.86	  2.18	 56.23	 30.43	 24.81	 14.37	  0.00		  0.00		 
m70411c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.57	  1.41	 14.36	 19.44	  2.69	  3.96	  0.00		  0.00		 
m70412c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.01	  2.09	 30.14	 27.62	 -3.52	 11.64	  0.00		  0.00		 
m70412c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.71	  3.02	  7.20	 23.11	 -19.97	  8.56	  0.00		  0.00		 
